ID	Family	Group	Color	New	Check	Information	Function	File	Status	Severity	Comment	CWE ID	Key	Line	Col
2475	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.8 A cast shall not remove any const or volatile qualification from the type pointed to by a pointer.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			860D994D924D921404D01D3260C49102264C17386A	443	5
2478	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.8 A cast shall not remove any const or volatile qualification from the type pointed to by a pointer.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			86CC9A4D924D921404D01D3260C49102264C17386A	435	5
2479	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.1 Conversions shall not be performed between a pointer to a function and any other type.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			868D184D924D921404D01D3260C49102264C17316A	460	5
2480	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.8 A cast shall not remove any const or volatile qualification from the type pointed to by a pointer.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			868C1C4D924D921404D01D3260C49102264C17386A	428	5
2481	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.1 Conversions shall not be performed between a pointer to a function and any other type.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			868C1A4D924D921404D01D3260C49102264C17316A	424	5
2483	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.8 A cast shall not remove any const or volatile qualification from the type pointed to by a pointer.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			660E994D924D921404D01D3260C49102264C17386A	383	5
2484	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.1 Conversions shall not be performed between a pointer to a function and any other type.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			A64C1A4D924D921404D01D3260C49102264C17316A	514	5
2485	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.1 Conversions shall not be performed between a pointer to a function and any other type.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			A60D1A4D924D921404D01D3260C49102264C17316A	544	5
2486	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.8 A cast shall not remove any const or volatile qualification from the type pointed to by a pointer.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			460C184D924D921404D01D3260C49102264C17386A	200	5
2488	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.8 A cast shall not remove any const or volatile qualification from the type pointed to by a pointer.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			264E9C4D924D921404D01D3260C49102264C17386A	199	5
2489	MISRA C:2012	11 Pointer type conversions	Not Applicable	yes	11.1 Conversions shall not be performed between a pointer to a function and any other type.	Category: Required	File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\intc\MPC5777C_intc.c	Unreviewed	Unset			468D1C4D924D921404D01D3260C49102264C17316A	268	5
2491	Custom Rule	2 Preprocessing	Not Applicable	yes	2.1 All macros must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\pit\MPC5777C_pit.c	Unreviewed	Unset			468CA175E6D17BD6048C173172	22	9
2492	Custom Rule	2 Preprocessing	Not Applicable	yes	2.1 All macros must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\pit\MPC5777C_pit.c	Unreviewed	Unset			460DA175E6D17BD6048C173172	24	9
2493	Custom Rule	2 Preprocessing	Not Applicable	yes	2.1 All macros must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\pit\MPC5777C_pit.c	Unreviewed	Unset			468DA175E6D17BD6048C173172	26	9
2494	Custom Rule	2 Preprocessing	Not Applicable	yes	2.1 All macros must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\pit\MPC5777C_pit.c	Unreviewed	Unset			260EA175E6D17BD6048C173172	18	9
2495	Custom Rule	2 Preprocessing	Not Applicable	yes	2.1 All macros must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\pit\MPC5777C_pit.c	Unreviewed	Unset			460CA175E6D17BD6048C173172	20	9
2496	Custom Rule	2 Preprocessing	Not Applicable	yes	2.1 All macros must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\pit\MPC5777C_pit.c	Unreviewed	Unset			460EA175E6D17BD6048C173172	28	9
2497	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1A346E0DAB378EDBB62068B89913C6	447	16
2498	Custom Rule	9 Variables	Not Applicable	yes	9.3 All local variables must follow the specified pattern.		MPC5777C_flexcan_disable_ecc()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			1C37720DAB378EDBB62072B8992306	879	20
2499	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1A34720DAB378EDBB62068B89913C6	449	16
2500	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.1 Operands shall not be of an inappropriate essential type.	Category: Required	MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8C98319A259A252808A13A64C08923044C182E62C889	211	21
2501	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_receive_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			66CC194D924D921404D01D3260C49102260D173470	332	8
2502	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B34700DAB378EDBB62068B8991386	648	14
2503	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.1 Operands shall not be of an inappropriate essential type.	Category: Required	MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8C19309A259A252808A13A64C08923044C182E62C8B9	220	27
2504	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B39680DAB378EDBB62068B8991346	694	12
2505	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B366C0DAB378EDBB62068B89913E6	666	17
2506	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B36680DAB378EDBB62068B89913A6	664	15
2507	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			9B30700DAB378EDBB62068B8991327	708	19
2508	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B35640DAB378EDBB62068B89913C6	652	16
2509	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			9B306C0DAB378EDBB62068B89913E6	706	17
2510	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B38640DAB378EDBB62068B8991327	682	19
2511	Custom Rule	9 Variables	Not Applicable	yes	9.3 All local variables must follow the specified pattern.		MPC5777C_flexcan_exit_freeze_mode()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			9B39600DAB378EDBB62072B8992306	790	20
2512	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			664E194D924D921404D01D3260C49102260D173470	392	8
2513	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B386C0DAB378EDBB62068B8991346	686	12
2514	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.3 The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	Category: Required	MPC5777C_flexcan_configure_messages()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			983162CC6A946A94A02086E89103268C103160B89943E6	1113	47
2515	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_pins_channels()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8D18309A259A252808A13A64C08923044C1A2E68C491	600	12
2516	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B35700DAB378EDBB62068B8991327	658	19
2517	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B37600DAB378EDBB62068B89913E6	670	17
2518	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B376C0DAB378EDBB62068B89913A6	676	15
2519	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B396C0DAB378EDBB62068B89913A6	696	15
2520	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			9B31600DAB378EDBB62068B89913C6	710	16
2521	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B38680DAB378EDBB62068B89913C6	684	16
2522	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			860C1A4D924D921404D01D3260C49102260D173470	404	8
2523	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			864C184D924D921404D01D3260C49102260D173470	410	8
2524	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B38600DAB378EDBB62068B89913A6	680	15
2525	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B39640DAB378EDBB62068B89913C6	692	16
2526	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.4 Both operands of an operator in which the usual arithmetic conversions are performed shall have the same essential type category.	Category: Required	MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8C19309A259A252808A13A64C08923044C182E68C889	220	21
2527	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			9B30600DAB378EDBB62068B8991307	700	18
2528	Custom Rule	9 Variables	Not Applicable	yes	9.3 All local variables must follow the specified pattern.		MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			98396C0DAB378EDBB62072B8992306	196	20
2529	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.1 Operands shall not be of an inappropriate essential type.	Category: Required	MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8C98319A259A252808A13A64C08923044C182E62C8B9	211	27
2530	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B39700DAB378EDBB62068B89913E6	698	17
2531	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B36640DAB378EDBB62068B8991386	662	14
2532	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.3 The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	Category: Required	MPC5777C_flexcan_configure_messages()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			983070C06A946A94A02086E89103268C103160B8994386	1080	44
2533	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			9B30680DAB378EDBB62068B89913E6	704	17
2535	Custom Rule	9 Variables	Not Applicable	yes	9.3 All local variables must follow the specified pattern.		MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			9938620DAB378EDBB62072B8992306	381	20
2536	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.3 The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	Category: Required	MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8C98319A259A252808A13A64C08923044C182E66C889	211	21
2537	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			864C1B4D924D921404D01D3260C49102260D173470	416	8
2538	MISRA C:2012	13 Side effects	Not Applicable	yes	13.2 The value of an expression and its persistent side effects shall be the same under all permitted evaluation orders.	Category: Required	MPC5777C_flexcan_transmit_message()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			8C19369A259A252808A13A64C08923044C992E64C499	226	13
2539	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			664E1C4D924D921404D01D3260C49102260D173470	398	8
2540	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B35680DAB378EDBB62068B8991346	654	12
2541	Custom Rule	9 Variables	Not Applicable	yes	9.3 All local variables must follow the specified pattern.		MPC5777C_flexcan_clear_ram()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			9C39680DAB378EDBB62072B8992306	994	20
2542	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_pins_channels()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			4D1B309A259A252808A13A64C08923044C1A2E68C491	560	12
2543	Custom Rule	9 Variables	Not Applicable	yes	9.3 All local variables must follow the specified pattern.		MPC5777C_flexcan_configure_messages()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			3160C8C134AEDC3A6FDA80C9E2668C18	1028	20
2544	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B39600DAB378EDBB62068B8991346	690	12
2545	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1A35620DAB378EDBB62068B8991307	451	18
2546	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_pins_channels()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			4D1C309A259A252808A13A64C08923044C1A2E68C491	580	12
2547	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_validate_init_data()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			CD18309A259A252808A13A64C08923044C1A2E68C491	700	12
2548	MISRA C:2012	14 Control statement expressions	Not Applicable	yes	14.4 The controlling expression of an if statement and the controlling expression of an iteration-statement shall have essentially Boolean type.	Category: Required	MPC5777C_flexcan_check_errors()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			660E1B4D924D921404D01D3260C49102260D173470	386	8
2549	Custom Rule	4 Structs	Not Applicable	yes	4.3 All struct fields must follow the specified pattern.		File Scope	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\common\MPC5777C_REGISTER_CAN.h	Unreviewed	Unset			1B37680DAB378EDBB62068B89913C6	674	16
2551	MISRA C:2012	10 The essential type model	Not Applicable	yes	10.3 The value of an expression shall not be assigned to an object with a narrower essential type or of a different essential type category.	Category: Required	MPC5777C_flexcan_configure_messages()	D:\Jenkins\workspace\Software\SW06_Platform\01_basic_sw_03_Polyspace_BugFinder\04_Coding\01_basic_sw\02_mcal\MPC5777C\can\flexcan\MPC5777C_flexcan.c	Unreviewed	Unset			98306CD46A946A94A02086E89103268C103160B89943E6	1065	47
